Rule,Severity,Title,File,Line,Category,Affected Endpoint,Auto-Fixed
D1-002,MEDIUM,Long method — callToDocSoa() is 40 lines,ApicDocSoaServiceImpl.java,90,D1,,NO
D1-002,MEDIUM,Long method — getHttpPostEntity() is 45 lines,ApicDocSoaServiceImpl.java,140,D1,,NO
D3-001,MEDIUM,String concat in loop — getHttpPostEntity(),ApicDocSoaServiceImpl.java,156,D3,,YES
D7-001,LOW,Deprecated API — Date used in ApicDocSoaServiceImpl,ApicDocSoaServiceImpl.java,94,D7,,NO
D7-001,LOW,Deprecated API — Date used in ApicDocSoaServiceImpl,ApicDocSoaServiceImpl.java,94,D7,,NO
D7-001,LOW,Deprecated API — Date used in ApicDocSoaServiceImpl,ApicDocSoaServiceImpl.java,122,D7,,NO
D7-001,LOW,Deprecated API — Date used in ApicDocSoaServiceImpl,ApicDocSoaServiceImpl.java,122,D7,,NO
D1-002,MEDIUM,Long method — callCatDataService() is 32 lines,CatdataServiceImpl.java,81,D1,,NO
D7-001,LOW,Deprecated API — Date used in CatdataServiceImpl,CatdataServiceImpl.java,83,D7,,NO
D7-001,LOW,Deprecated API — Date used in CatdataServiceImpl,CatdataServiceImpl.java,83,D7,,NO
D7-001,LOW,Deprecated API — Date used in CatdataServiceImpl,CatdataServiceImpl.java,103,D7,,NO
D7-001,LOW,Deprecated API — Date used in CatdataServiceImpl,CatdataServiceImpl.java,103,D7,,NO
D1-002,MEDIUM,Long method — fetchOEPartList() is 37 lines,OEPartsServiceImpl.java,76,D1,,NO
D1-004,LOW,Magic number 17 in validateParameters(),OEPartsServiceImpl.java,191,D1,,NO
D1-002,MEDIUM,Long method — prepareResponse() is 42 lines,OEPartsServiceImpl.java,314,D1,,NO
D11-001,CRITICAL,Hardcoded credential — API_KEY in Constants,Constants.java,22,D11,,YES
D11-001,CRITICAL,Hardcoded credential — INVALID_API_KEY in Constants,Constants.java,43,D11,,YES
D11-001,CRITICAL,Hardcoded credential — API_KEY_NOT_FOUND in Constants,Constants.java,46,D11,,YES
D11-001,CRITICAL,Hardcoded credential — API_KEY_SPLIT in Constants,Constants.java,97,D11,,YES
D11-001,CRITICAL,Hardcoded credential — VIN2OE_API_TOKEN in Constants,Constants.java,125,D11,,YES
D1-002,MEDIUM,Long method — byGenart() is 33 lines,GenartOrganMappingRepositoryImpl.java,43,D1,,NO
D1-002,MEDIUM,Long method — getOEPartList() is 45 lines,OEPartReferenceResource.java,66,D1,,NO
D1-004,LOW,Magic number 400 in getOEPartList(),OEPartReferenceResource.java,70,D1,,NO
D7-001,LOW,Deprecated API — Date used in OEPartReferenceResource,OEPartReferenceResource.java,76,D7,,NO
D7-001,LOW,Deprecated API — Date used in OEPartReferenceResource,OEPartReferenceResource.java,76,D7,,NO
D7-001,LOW,Deprecated API — Date used in OEPartReferenceResource,OEPartReferenceResource.java,105,D7,,NO
D7-001,LOW,Deprecated API — Date used in OEPartReferenceResource,OEPartReferenceResource.java,105,D7,,NO
D1-001,MEDIUM,God class — 36 methods in ApplicationConfig,ApplicationConfig.java,0,D1,,NO
D1-001,MEDIUM,God class — 72 methods in EsaResponse,EsaResponse.java,0,D1,,NO
D1-002,MEDIUM,Long method — getRpo() is 43 lines,CorvetServiceImpl.java,56,D1,,NO
D1-002,MEDIUM,Long method — setHttpPostEntityForCorvet() is 40 lines,CorvetServiceImpl.java,134,D1,,NO
D1-002,MEDIUM,Long method — getServiceHealth() is 33 lines,HealthServiceImpl.java,42,D1,,NO
D1-002,MEDIUM,Long method — getRpo() is 32 lines,ThubServiceImpl.java,55,D1,,NO
D1-002,MEDIUM,Long method — callToThub() is 54 lines,ThubServiceImpl.java,98,D1,,NO
D11-001,CRITICAL,Hardcoded credential — API_KEY in Constants,Constants.java,14,D11,,YES
D11-001,CRITICAL,Hardcoded credential — PASSWORD in Constants,Constants.java,47,D11,,YES
D1-004,LOW,Magic number 400 in validateRequestParameter(),HealthServiceResource.java,88,D1,,NO
D1-004,LOW,Magic number 401 in validateRequestParameter(),HealthServiceResource.java,88,D1,,NO
D1-004,LOW,Magic number 400 in validateApiKey(),HealthServiceResource.java,103,D1,,NO
D1-004,LOW,Magic number 401 in validateApiKey(),HealthServiceResource.java,103,D1,,NO
D1-002,MEDIUM,Long method — getRpo() is 41 lines,RpoResource.java,72,D1,,NO
D1-004,LOW,Magic number 406 in getRpo(),RpoResource.java,77,D1,,NO
D1-004,LOW,Magic number 400 in validateRequestParameters(),RpoResource.java,124,D1,,NO
D1-004,LOW,Magic number 401 in validateRequestParameters(),RpoResource.java,124,D1,,NO
D1-004,LOW,Magic number 406 in validateRequestParameters(),RpoResource.java,125,D1,,NO
D1-004,LOW,Magic number 400 in validateApiKey(),RpoResource.java,143,D1,,NO
D1-004,LOW,Magic number 401 in validateApiKey(),RpoResource.java,143,D1,,NO
D1-001,MEDIUM,God class — 26 methods in ApplicationConfig,ApplicationConfig.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),BrandMappedResponse.java,83,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),BrandReftechResponse.java,83,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),BrandResponse.java,127,D1,,NO
D1-001,MEDIUM,God class — 45 methods in CarMappedResponse,CarMappedResponse.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),CarMappedResponse.java,477,D1,,NO
D1-001,MEDIUM,God class — 27 methods in CarReftechResponse,CarReftechResponse.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),CarReftechResponse.java,279,D1,,NO
D1-001,MEDIUM,God class — 34 methods in ModelMappedResponse,ModelMappedResponse.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),ModelMappedResponse.java,361,D1,,NO
D7-001,LOW,Deprecated API — Date used in ModelMappedResponse,ModelMappedResponse.java,218,D7,,NO
D7-001,LOW,Deprecated API — Date used in ModelMappedResponse,ModelMappedResponse.java,236,D7,,NO
D7-001,LOW,Deprecated API — Date used in ModelMappedResponse,ModelMappedResponse.java,345,D7,,NO
D1-001,MEDIUM,God class — 21 methods in ModelReftechResponse,ModelReftechResponse.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),ModelReftechResponse.java,219,D1,,NO
D1-001,MEDIUM,God class — 31 methods in ModelResponse,ModelResponse.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),ModelResponse.java,321,D1,,NO
D7-001,LOW,Deprecated API — Date used in ModelResponse,ModelResponse.java,103,D7,,NO
D7-001,LOW,Deprecated API — Date used in ModelResponse,ModelResponse.java,121,D7,,NO
D7-001,LOW,Deprecated API — Date used in ModelResponse,ModelResponse.java,305,D7,,NO
D1-002,MEDIUM,Long method — getCarIdentifierCount() is 31 lines,CountWebServiceJpaRepository.java,40,D1,,NO
D1-002,MEDIUM,Long method — getBrandMapResponse() is 42 lines,BrandWebServiceImpl.java,201,D1,,NO
D1-003,LOW,Too many params — filterCarsforvehicleType() has 6 parameters,CarWebServiceImpl.java,227,D1,,NO
D1-002,MEDIUM,Long method — setResponseData() is 78 lines,CarWebServiceImpl.java,282,D1,,NO
D1-002,MEDIUM,Long method — getMappedCars() is 59 lines,CarWebServiceImpl.java,436,D1,,NO
D1-002,MEDIUM,Long method — setMappedResponseData() is 83 lines,CarWebServiceImpl.java,535,D1,,NO
D1-002,MEDIUM,Long method — setReftechCarMappedResponse() is 39 lines,CarWebServiceImpl.java,628,D1,,NO
D1-003,LOW,Too many params — setReftechCarResponse() has 7 parameters,CarWebServiceImpl.java,723,D1,,NO
D1-002,MEDIUM,Long method — getReftechModel() is 31 lines,ModelWebServiceImpl.java,247,D1,,NO
D1-002,MEDIUM,Long method — getMappedModels() is 57 lines,ModelWebServiceImpl.java,393,D1,,NO
D11-001,CRITICAL,Hardcoded credential — REQUEST_HEADER_API_KEY in Constants,Constants.java,72,D11,,YES
D11-001,CRITICAL,Hardcoded credential — CIN_API_KEY in Constants,Constants.java,157,D11,,YES
D1-001,MEDIUM,God class — 26 methods in MisterAutoUtil,MisterAutoUtil.java,0,D1,,NO
D11-001,CRITICAL,Hardcoded credential — NULL_API_KEY in ResponseMessages,ResponseMessages.java,15,D11,,YES
D11-001,CRITICAL,Hardcoded credential — EMPTY_API_KEY in ResponseMessages,ResponseMessages.java,16,D11,,YES
D11-001,CRITICAL,Hardcoded credential — INVALID_API_KEY in ResponseMessages,ResponseMessages.java,17,D11,,YES
D1-001,MEDIUM,God class — 27 methods in AbstractResource,AbstractResource.java,0,D1,,NO
D1-002,MEDIUM,Long method — callCinApiWebService() is 34 lines,AbstractResource.java,481,D1,,NO
D1-002,MEDIUM,Long method — get() is 36 lines,BrandResource.java,60,D1,,NO
D1-002,MEDIUM,Long method — get() is 56 lines,CarResource.java,103,D1,,NO
D1-003,LOW,Too many params — get() has 10 parameters,CarResource.java,103,D1,,NO
D1-002,MEDIUM,Long method — getMappedResponse() is 36 lines,CarResource.java,249,D1,,NO
D1-003,LOW,Too many params — setRequestType() has 6 parameters,CarResource.java,297,D1,,NO
D1-002,MEDIUM,Long method — processKbaWebService() is 44 lines,CarResource.java,374,D1,,NO
D1-002,MEDIUM,Long method — get() is 48 lines,ModelResource.java,76,D1,,NO
D1-001,MEDIUM,God class — 186 methods in ApplicationConfig,ApplicationConfig.java,0,D1,,NO
D1-002,MEDIUM,Long method — init() is 45 lines,CorvetRequestTestDefault.java,12,D1,,NO
D1-002,MEDIUM,Long method — getCountryConfigValue() is 32 lines,SagaiDeployedRepositoryImpl.java,57,D1,,NO
D1-002,MEDIUM,Long method — getSagaiCountryID() is 31 lines,SagaiDeployedRepositoryImpl.java,96,D1,,NO
D1-002,MEDIUM,Long method — byServiceHistory() is 40 lines,ServiceHistoryRepositoryImpl.java,103,D1,,NO
D1-002,MEDIUM,Long method — getVehicleDetailsByLcdv4() is 34 lines,VehicleDescriptionDetailsRepositoryImpl.java,47,D1,,NO
D1-002,MEDIUM,Long method — getVehicleDetailsByLcdv4() is 38 lines,VehicleDescriptionDetailsRepositoryImpl.java,83,D1,,NO
D1-002,MEDIUM,Long method — byVehicleIdentificationNumber() is 39 lines,VehicleIdentificationNumberJpaRepository.java,83,D1,,NO
D1-002,MEDIUM,Long method — byVisIdentifier() is 38 lines,VehicleIdentifierSectionRepositoryImpl.java,41,D1,,NO
D1-002,MEDIUM,Long method — getBrand() is 32 lines,VinBrandRepositoryImpl.java,48,D1,,NO
D1-002,MEDIUM,Long method — byVinWarranty() is 39 lines,VinWarrantyJpaRepository.java,49,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),CicsConfiguration.java,110,D1,,NO
D1-001,MEDIUM,God class — 32 methods in ApplicableServiceCampaignsJsonRepresentation,ApplicableServiceCampaignsJsonRepresentation.java,0,D1,,NO
D1-001,MEDIUM,God class — 22 methods in ApplicableWarrantyClaimsJsonRepresentation,ApplicableWarrantyClaimsJsonRepresentation.java,0,D1,,NO
D1-001,MEDIUM,God class — 58 methods in CorvetVehiculeListJsonResponse,CorvetVehiculeListJsonResponse.java,0,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),CountryConstRangeResponse.java,81,D1,,NO
D7-001,LOW,Deprecated API — Date used in CountryConstRangeResponse,CountryConstRangeResponse.java,65,D7,,NO
D1-001,MEDIUM,God class — 32 methods in EsaResponseJson,EsaResponseJson.java,0,D1,,NO
D1-001,MEDIUM,God class — 104 methods in LicensePlateJsonRepresentation,LicensePlateJsonRepresentation.java,0,D1,,NO
D1-001,MEDIUM,God class — 24 methods in SagaiWarrantyContractJsonResponse,SagaiWarrantyContractJsonResponse.java,0,D1,,NO
D1-001,MEDIUM,God class — 34 methods in SagaiWarrantyContractListJsonResponse,SagaiWarrantyContractListJsonResponse.java,0,D1,,NO
D1-001,MEDIUM,God class — 52 methods in SagaiWarrantyProductsJsonResponse,SagaiWarrantyProductsJsonResponse.java,0,D1,,NO
D1-001,MEDIUM,God class — 36 methods in SagaiWarrantyQuantitiesJsonResponse,SagaiWarrantyQuantitiesJsonResponse.java,0,D1,,NO
D1-001,MEDIUM,God class — 22 methods in ServiceDealerJsonResponse,ServiceDealerJsonResponse.java,0,D1,,NO
D1-001,MEDIUM,God class — 30 methods in ServiceHistoryJson,ServiceHistoryJson.java,0,D1,,NO
D1-001,MEDIUM,God class — 152 methods in TraxioJsonRepresentation,TraxioJsonRepresentation.java,0,D1,,NO
D1-001,MEDIUM,God class — 72 methods in VehicleJsonRepresentation,VehicleJsonRepresentation.java,0,D1,,NO
D7-001,LOW,Deprecated API — Date used in ServiceHistory,ServiceHistory.java,40,D7,,NO
D7-001,LOW,Deprecated API — Date used in ServiceHistory,ServiceHistory.java,83,D7,,NO
D7-001,LOW,Deprecated API — Date used in ServiceHistory,ServiceHistory.java,92,D7,,NO
D1-004,LOW,Magic number 31 in hashCode(),ServiceHistoryIdentifier.java,95,D1,,NO
D1-001,MEDIUM,God class — 24 methods in VehicleDescriptionDetails,VehicleDescriptionDetails.java,0,D1,,NO
D1-002,MEDIUM,Long method — equals() is 48 lines,VehicleDescriptionDetails.java,239,D1,,NO
D1-004,LOW,Magic number 31 in hashCode(),VehicleDescriptionDetails.java,314,D1,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,34,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,37,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,46,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,49,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,95,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,104,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,113,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,122,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,167,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,176,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,185,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleDescriptionDetails,VehicleDescriptionDetails.java,194,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleIdentificationNumber,VehicleIdentificationNumber.java,40,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleIdentificationNumber,VehicleIdentificationNumber.java,65,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleIdentificationNumber,VehicleIdentificationNumber.java,74,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleIdentifierSection,VehicleIdentifierSection.java,34,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleIdentifierSection,VehicleIdentifierSection.java,99,D7,,NO
D7-001,LOW,Deprecated API — Date used in VehicleIdentifierSection,VehicleIdentifierSection.java,108,D7,,NO
D7-001,LOW,Deprecated API — Date used in VinWarranty,VinWarranty.java,39,D7,,NO
D7-001,LOW,Deprecated API — Date used in VinWarranty,VinWarranty.java,82,D7,,NO
D7-001,LOW,Deprecated API — Date used in VinWarranty,VinWarranty.java,91,D7,,NO
D1-001,MEDIUM,God class — 37 methods in AbstractService,AbstractService.java,0,D1,,NO
D1-003,LOW,Too many params — insertVinData() has 6 parameters,AbstractService.java,126,D1,,NO
D1-002,MEDIUM,Long method — getTechDocKTypeDataForKType() is 39 lines,AbstractService.java,360,D1,,NO
D7-001,LOW,Deprecated API — Date used in AbstractService,AbstractService.java,437,D7,,NO
D7-001,LOW,Deprecated API — Date used in AbstractService,AbstractService.java,438,D7,,NO
D7-001,LOW,Deprecated API — Date used in AbstractService,AbstractService.java,457,D7,,NO
D7-001,LOW,Deprecated API — Date used in AbstractService,AbstractService.java,458,D7,,NO
D7-001,LOW,Deprecated API — Date used in AbstractService,AbstractService.java,474,D7,,NO
D7-001,LOW,Deprecated API — Date used in AbstractService,AbstractService.java,478,D7,,NO
D1-001,MEDIUM,God class — 27 methods in CartellServiceImpl,CartellServiceImpl.java,0,D1,,NO
D1-002,MEDIUM,Long method — processVehicleIdentificationNumberData() is 31 lines,CartellServiceImpl.java,353,D1,,NO
D1-002,MEDIUM,Long method — getKtypeFromvinJson() is 46 lines,CartellServiceImpl.java,393,D1,,NO
D1-002,MEDIUM,Long method — processVinResponseIfDetailsIsTrue() is 43 lines,CartellServiceImpl.java,465,D1,,NO
D1-003,LOW,Too many params — processVinResponseIfDetailsIsTrue() has 6 parameters,CartellServiceImpl.java,465,D1,,NO
D1-002,MEDIUM,Long method — handleLicensePlateData() is 47 lines,CartellServiceImpl.java,518,D1,,NO
D1-003,LOW,Too many params — processIfVinDataFoundInDatabase() has 7 parameters,CartellServiceImpl.java,643,D1,,NO
D1-003,LOW,Too many params — fetchVinData() has 7 parameters,CartellServiceImpl.java,674,D1,,NO
D1-003,LOW,Too many params — handleCartellWebServiceResponse() has 7 parameters,CartellServiceImpl.java,813,D1,,NO
D1-001,MEDIUM,God class — 28 methods in CorvetServiceImpl,CorvetServiceImpl.java,0,D1,,NO
D1-002,MEDIUM,Long method — getCorvetResponse() is 42 lines,CorvetServiceImpl.java,119,D1,,NO
D1-002,MEDIUM,Long method — callCorvetForVinDetails() is 56 lines,CorvetServiceImpl.java,177,D1,,NO
D1-003,LOW,Too many params — callCorvetForVinDetails() has 6 parameters,CorvetServiceImpl.java,177,D1,,NO
D1-002,MEDIUM,Long method — callToCovert() is 65 lines,CorvetServiceImpl.java,266,D1,,NO
D1-002,MEDIUM,Long method — setHttpPostEntityForCorvet() is 55 lines,CorvetServiceImpl.java,340,D1,,NO
D1-002,MEDIUM,Long method — mapPcdCorvetResponse() is 67 lines,CorvetServiceImpl.java,408,D1,,NO
D1-002,MEDIUM,Long method — setResponseWhenDetailsFalse() is 36 lines,CorvetServiceImpl.java,484,D1,,NO
D1-002,MEDIUM,Long method — setResponseWhenDetailsTrue() is 98 lines,CorvetServiceImpl.java,529,D1,,NO
D1-002,MEDIUM,Long method — setDocToDisplayValue() is 75 lines,CorvetServiceImpl.java,665,D1,,NO
D1-002,MEDIUM,Long method — calculateDocToDisplay() is 33 lines,CorvetServiceImpl.java,751,D1,,NO
D1-002,MEDIUM,Long method — getCorvetResponseFromCinCorvet() is 49 lines,CorvetServiceImpl.java,857,D1,,NO
D1-002,MEDIUM,Long method — callCinCorvetForVinDetails() is 58 lines,CorvetServiceImpl.java,922,D1,,NO
D1-003,LOW,Too many params — callCinCorvetForVinDetails() has 6 parameters,CorvetServiceImpl.java,922,D1,,NO
D1-002,MEDIUM,Long method — setHttpPostEntityForCinCorvet() is 57 lines,CorvetServiceImpl.java,1013,D1,,NO
D1-002,MEDIUM,Long method — mapPcdCinCorvetResponse() is 114 lines,CorvetServiceImpl.java,1078,D1,,NO
D1-002,MEDIUM,Long method — setResponseWhenCinDetailsTrue() is 99 lines,CorvetServiceImpl.java,1302,D1,,NO
D1-002,MEDIUM,Long method — callCorvetForVinDetails() is 41 lines,CorvetServiceImpl.java,1492,D1,,NO
D7-001,LOW,Deprecated API — Date used in CorvetServiceImpl,CorvetServiceImpl.java,643,D7,,NO
D7-001,LOW,Deprecated API — Date used in CorvetServiceImpl,CorvetServiceImpl.java,676,D7,,NO
D7-001,LOW,Deprecated API — Date used in CorvetServiceImpl,CorvetServiceImpl.java,677,D7,,NO
D1-001,MEDIUM,God class — 25 methods in ElectronicServiceAssistantServiceImpl,ElectronicServiceAssistantServiceImpl.java,0,D1,,NO
D1-002,MEDIUM,Long method — getVinResponseFromEsa() is 40 lines,ElectronicServiceAssistantServiceImpl.java,139,D1,,NO
D1-002,MEDIUM,Long method — fetchVehicleDescriptionForNonDaig() is 35 lines,ElectronicServiceAssistantServiceImpl.java,230,D1,,NO
D1-002,MEDIUM,Long method — getVinDetailsFromESA() is 38 lines,ElectronicServiceAssistantServiceImpl.java,307,D1,,NO
D1-002,MEDIUM,Long method — constructEsaVinResponse() is 33 lines,ElectronicServiceAssistantServiceImpl.java,436,D1,,NO
D1-002,MEDIUM,Long method — getLicensePlateDataForVin() is 38 lines,ElectronicServiceAssistantServiceImpl.java,590,D1,,NO
D1-002,MEDIUM,Long method — mapPcdResponse() is 109 lines,ElectronicServiceAssistantServiceImpl.java,656,D1,,NO
D1-002,MEDIUM,Long method — handleWarrantyResponse() is 121 lines,ElectronicServiceAssistantServiceImpl.java,789,D1,,NO
D1-002,MEDIUM,Long method — labourOperations() is 66 lines,ElectronicServiceAssistantServiceImpl.java,1059,D1,,NO
D1-002,MEDIUM,Long method — createServiceHistoryResponse() is 36 lines,EsaServiceHistoryImpl.java,119,D1,,NO
D1-002,MEDIUM,Long method — mapServiceHistoryResponse() is 48 lines,EsaServiceHistoryImpl.java,212,D1,,NO
D1-002,MEDIUM,Long method — mapOperationsResponse() is 39 lines,EsaServiceHistoryImpl.java,268,D1,,NO
D1-002,MEDIUM,Long method — getLatestMileageDetails() is 46 lines,EsaServiceHistoryImpl.java,335,D1,,NO
D1-002,MEDIUM,Long method — getVinResponse() is 35 lines,RecoverDescriptionServiceImpl.java,130,D1,,NO
D1-002,MEDIUM,Long method — fetchVehicleDescriptionForDaig() is 43 lines,RecoverDescriptionServiceImpl.java,175,D1,,NO
D1-004,LOW,Magic number 408 in fetchVehicleDescriptionForDaig(),RecoverDescriptionServiceImpl.java,205,D1,,NO
D1-002,MEDIUM,Long method — fetchVehicleDescriptionForNonDaig() is 43 lines,RecoverDescriptionServiceImpl.java,229,D1,,NO
D1-004,LOW,Magic number 408 in fetchVehicleDescriptionForNonDaig(),RecoverDescriptionServiceImpl.java,264,D1,,NO
D1-002,MEDIUM,Long method — checkForHub() is 32 lines,RecoverDescriptionServiceImpl.java,281,D1,,NO
D1-002,MEDIUM,Long method — processVinData() is 31 lines,RecoverDescriptionServiceImpl.java,322,D1,,NO
D1-004,LOW,Magic number 4 in processVinData(),RecoverDescriptionServiceImpl.java,345,D1,,NO
D1-002,MEDIUM,Long method — mapPcdResponse() is 108 lines,RecoverDescriptionServiceImpl.java,555,D1,,NO
D1-002,MEDIUM,Long method — getLicensePlateDataForVin() is 39 lines,RecoverDescriptionServiceImpl.java,721,D1,,NO
D1-002,MEDIUM,Long method — handleWarrantyResponse() is 72 lines,RecoverDescriptionServiceImpl.java,768,D1,,NO
D1-002,MEDIUM,Long method — getSagaiContract() is 40 lines,SagaiContractServiceImpl.java,71,D1,,NO
D1-002,MEDIUM,Long method — callSagaiService() is 35 lines,SagaiContractServiceImpl.java,159,D1,,NO
D1-001,MEDIUM,God class — 28 methods in SagaiWarrantyServiceImpl,SagaiWarrantyServiceImpl.java,0,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarranty() is 37 lines,SagaiWarrantyServiceImpl.java,154,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimsCentral() is 48 lines,SagaiWarrantyServiceImpl.java,199,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimsLocal() is 48 lines,SagaiWarrantyServiceImpl.java,255,D1,,NO
D1-003,LOW,Too many params — setSagaiWarrantyClaimDetails() has 7 parameters,SagaiWarrantyServiceImpl.java,317,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimsData() is 79 lines,SagaiWarrantyServiceImpl.java,353,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyOvData() is 54 lines,SagaiWarrantyServiceImpl.java,440,D1,,NO
D1-002,MEDIUM,Long method — setSagaiRecallCampaigns() is 49 lines,SagaiWarrantyServiceImpl.java,501,D1,,NO
D1-002,MEDIUM,Long method — callErecaService() is 38 lines,SagaiWarrantyServiceImpl.java,598,D1,,NO
D1-002,MEDIUM,Long method — getResponseFromSagai() is 44 lines,SagaiWarrantyServiceImpl.java,849,D1,,NO
D1-002,MEDIUM,Long method — mapPcdSagaiResponse() is 45 lines,SagaiWarrantyServiceImpl.java,903,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarranty() is 52 lines,SagaiZosServiceImpl.java,87,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimsCentral() is 58 lines,SagaiZosServiceImpl.java,148,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimsLocal() is 59 lines,SagaiZosServiceImpl.java,215,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimDetails() is 40 lines,SagaiZosServiceImpl.java,289,D1,,NO
D1-003,LOW,Too many params — setSagaiWarrantyClaimDetails() has 6 parameters,SagaiZosServiceImpl.java,289,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyOvData() is 54 lines,SagaiZosServiceImpl.java,351,D1,,NO
D1-002,MEDIUM,Long method — setSagaiWarrantyClaimsData() is 79 lines,SagaiZosServiceImpl.java,415,D1,,NO
D1-002,MEDIUM,Long method — getVehiculeFromSagai() is 39 lines,SagaiZosServiceImpl.java,559,D1,,NO
D1-002,MEDIUM,Long method — getAlcdvForVin() is 67 lines,ThubServiceImpl.java,89,D1,,NO
D1-002,MEDIUM,Long method — mapAlcdvDataResponse() is 134 lines,ThubServiceImpl.java,197,D1,,NO
D1-002,MEDIUM,Long method — setDocToDisplayValue() is 77 lines,ThubServiceImpl.java,341,D1,,NO
D1-002,MEDIUM,Long method — calculateDocToDisplay() is 34 lines,ThubServiceImpl.java,429,D1,,NO
D1-002,MEDIUM,Long method — getAlcdvForCinVin() is 67 lines,ThubServiceImpl.java,518,D1,,NO
D1-002,MEDIUM,Long method — mapAlcdvDataResponseForCinVin() is 89 lines,ThubServiceImpl.java,598,D1,,NO
D1-002,MEDIUM,Long method — setResponseForDetailsTrue() is 89 lines,ThubServiceImpl.java,695,D1,,NO
D1-002,MEDIUM,Long method — callToThub() is 47 lines,ThubServiceImpl.java,826,D1,,NO
D7-001,LOW,Deprecated API — Date used in ThubServiceImpl,ThubServiceImpl.java,356,D7,,NO
D7-001,LOW,Deprecated API — Date used in ThubServiceImpl,ThubServiceImpl.java,357,D7,,NO
D7-001,LOW,Deprecated API — Date used in ThubServiceImpl,ThubServiceImpl.java,504,D7,,NO
D1-002,MEDIUM,Long method — callTraxioService() is 44 lines,TraxioServiceImpl.java,73,D1,,NO
D1-003,LOW,Too many params — constructJsonObjectString() has 6 parameters,TraxioServiceImpl.java,211,D1,,NO
D1-002,MEDIUM,Long method — getBrandFromCorvet() is 46 lines,VinBrandServiceImpl.java,99,D1,,NO
D1-002,MEDIUM,Long method — getBrandFromEsa() is 44 lines,VinBrandServiceImpl.java,152,D1,,NO
D1-001,MEDIUM,God class — 24 methods in VISServiceImpl,VISServiceImpl.java,0,D1,,NO
D1-002,MEDIUM,Long method — getVisResponse() is 54 lines,VISServiceImpl.java,104,D1,,NO
D1-002,MEDIUM,Long method — getLpnResponse() is 36 lines,VISServiceImpl.java,227,D1,,NO
D1-002,MEDIUM,Long method — createResponse() is 37 lines,VISServiceImpl.java,272,D1,,NO
D1-002,MEDIUM,Long method — mapCorvetVisResponse() is 38 lines,VISServiceImpl.java,483,D1,,NO
D1-002,MEDIUM,Long method — getVisResponseForNewFlow() is 43 lines,VISServiceImpl.java,564,D1,,NO
D1-004,LOW,Magic number 408 in getVisResponseForNewFlow(),VISServiceImpl.java,590,D1,,NO
D1-004,LOW,Magic number 406 in getVisResponseForNewFlow(),VISServiceImpl.java,593,D1,,NO
D1-002,MEDIUM,Long method — createResponseFromDatabase() is 35 lines,VISServiceImpl.java,635,D1,,NO
